id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
147,2018-04-29 06:36:42.664184,,,,,,f,,question,47,3,"",""
148,2018-04-29 06:36:42.927149,,,,,,f,,question,47,4,"",""
149,2018-04-29 08:17:24.071822,,,,,,f,,question,48,1,time,15
150,2018-04-29 08:17:24.491592,,,,,,f,,question,48,2,multi-confusing,none
151,2018-04-29 08:17:24.887119,,,,,,f,,question,48,3,"",""
152,2018-04-29 08:17:25.298138,,,,,,f,,question,48,4,"",""
153,2018-04-29 10:46:45.162659,,,,,,f,,question,49,1,time,12
154,2018-04-29 10:46:45.357915,,,,,,f,,question,49,2,multi-confusing,nothing.  good luck with your research
155,2018-04-29 10:46:45.495036,,,,,,f,,question,49,3,"",""
156,2018-04-29 10:46:45.584327,,,,,,f,,question,49,4,"",""
157,2018-04-29 11:03:34.483348,,,,,,f,,question,50,1,time,12
158,2018-04-29 11:03:34.60855,,,,,,f,,question,50,2,multi-confusing,No.
159,2018-04-29 11:03:34.988309,,,,,,f,,question,50,3,"",""
160,2018-04-29 11:03:35.100645,,,,,,f,,question,50,4,"",""
161,2018-04-29 11:16:44.102479,,,,,,f,,question,51,1,time,10
162,2018-04-29 11:16:44.182241,,,,,,f,,question,51,2,multi-confusing,no
163,2018-04-29 11:16:44.257559,,,,,,f,,question,51,3,"",""
164,2018-04-29 11:16:44.320124,,,,,,f,,question,51,4,"",""
165,2018-04-29 11:42:16.701367,,,,,,f,,question,52,1,time,10
166,2018-04-29 11:42:16.816873,,,,,,f,,question,52,2,multi-confusing,no
167,2018-04-29 11:42:16.912058,,,,,,f,,question,52,3,"",""
168,2018-04-29 11:42:17.022494,,,,,,f,,question,52,4,"",""
169,2018-04-29 11:55:37.714343,,,,,,f,,question,53,1,time,12
170,2018-04-29 11:55:37.799641,,,,,,f,,question,53,2,multi-confusing,no
171,2018-04-29 11:55:37.913877,,,,,,f,,question,53,3,"",""
172,2018-04-29 11:55:38.155655,,,,,,f,,question,53,4,"",""
173,2018-04-29 12:10:28.825435,,,,,,f,,question,54,1,time,5
174,2018-04-29 12:10:28.881529,,,,,,f,,question,54,2,multi-confusing,""
175,2018-04-29 12:10:28.934814,,,,,,f,,question,54,3,"",""
176,2018-04-29 12:10:29.017126,,,,,,f,,question,54,4,"",""
177,2018-04-29 12:22:08.829928,,,,,,f,,question,55,1,time,10
178,2018-04-29 12:22:08.956967,,,,,,f,,question,55,2,multi-confusing,No.
179,2018-04-29 12:22:09.078385,,,,,,f,,question,55,3,"",""
180,2018-04-29 12:22:09.188614,,,,,,f,,question,55,4,"",""
181,2018-04-29 12:38:36.732842,,,,,,f,,question,57,1,time,10
182,2018-04-29 12:38:36.850112,,,,,,f,,question,57,2,multi-confusing,"if failing parts don't hurt my score, why wouldn't I just always throw in all parts?  Maybe that's the thesis here."
183,2018-04-29 12:38:36.96706,,,,,,f,,question,57,3,"",""
184,2018-04-29 12:38:37.080869,,,,,,f,,question,57,4,"",""
185,2018-04-29 12:51:13.843103,,,,,,f,,question,58,1,time,12
186,2018-04-29 12:51:13.93882,,,,,,f,,question,58,2,multi-confusing,No
187,2018-04-29 12:51:14.030043,,,,,,f,,question,58,3,"",""
188,2018-04-29 12:51:14.109469,,,,,,f,,question,58,4,"",""
189,2018-04-29 13:00:47.561148,,,,,,f,,question,59,1,time,12
190,2018-04-29 13:00:47.64557,,,,,,f,,question,59,2,multi-confusing,""
191,2018-04-29 13:00:47.725086,,,,,,f,,question,59,3,"",""
192,2018-04-29 13:00:47.800583,,,,,,f,,question,59,4,"",""
193,2018-04-29 13:12:49.318957,,,,,,f,,question,60,1,time,12
194,2018-04-29 13:12:49.421886,,,,,,f,,question,60,2,multi-confusing,Nothing was confusing. 
195,2018-04-29 13:12:49.51922,,,,,,f,,question,60,3,"",""
196,2018-04-29 13:12:49.597474,,,,,,f,,question,60,4,"",""
197,2018-04-29 13:19:22.225055,,,,,,f,,question,61,1,time,5
198,2018-04-29 13:19:22.327522,,,,,,f,,question,61,2,multi-confusing,The randomness of the part success was confusing. I wouldn't determine a pattern!
199,2018-04-29 13:19:22.412617,,,,,,f,,question,61,3,"",""
219,2018-04-29 15:50:42.692789,,,,,,f,,question,66,3,"",""
223,2018-04-29 16:03:50.115447,,,,,,f,,question,67,3,"",""
234,2018-04-29 17:24:36.408111,,,,,,f,,question,70,1,time,15
200,2018-04-29 13:19:22.521227,,,,,,f,,question,61,4,"",""
201,2018-04-29 13:24:12.840832,,,,,,f,,question,62,1,time,0
221,2018-04-29 16:03:49.675847,,,,,,f,,question,67,1,time,15
230,2018-04-29 16:43:50.077842,,,,,,f,,question,69,1,time,10
202,2018-04-29 13:24:12.941101,,,,,,f,,question,62,2,multi-confusing,No
203,2018-04-29 13:24:13.070304,,,,,,f,,question,62,3,"",""
225,2018-04-29 16:33:53.109847,,,,,,f,,question,68,1,"","0 minutes, 23 seconds"
231,2018-04-29 16:43:50.183732,,,,,,f,,question,69,2,multi-confusing,No.
204,2018-04-29 13:24:13.184163,,,,,,f,,question,62,4,"",""
205,2018-04-29 13:41:55.4742,,,,,,f,,question,63,1,time,10
212,2018-04-29 14:36:59.060788,,,,,,f,,question,64,4,"",""
218,2018-04-29 15:50:42.576304,,,,,,f,,question,66,2,multi-confusing,No
222,2018-04-29 16:03:49.884468,,,,,,f,,question,67,2,multi-confusing,I enjoyed my participation. Thank you!!
206,2018-04-29 13:41:55.536911,,,,,,f,,question,63,2,multi-confusing,No
233,2018-04-29 16:43:50.476429,,,,,,f,,question,69,4,"",""
207,2018-04-29 13:41:55.614639,,,,,,f,,question,63,3,"",""
208,2018-04-29 13:41:55.704917,,,,,,f,,question,63,4,"",""
237,2018-04-29 17:24:36.754175,,,,,,f,,question,70,4,"",""
209,2018-04-29 14:36:58.785357,,,,,,f,,question,64,1,time,12
210,2018-04-29 14:36:58.861997,,,,,,f,,question,64,2,multi-confusing,I didn't understand at first that all 4 flights of design were fixed ... I tried to change things after the first one
211,2018-04-29 14:36:58.968146,,,,,,f,,question,64,3,"",""
213,2018-04-29 14:55:01.700259,,,,,,f,,question,65,1,time,12
215,2018-04-29 14:55:01.927525,,,,,,f,,question,65,3,"",""
227,2018-04-29 16:33:53.280112,,,,,,f,,question,68,3,multi-confusing,no
232,2018-04-29 16:43:50.293896,,,,,,f,,question,69,3,"",""
214,2018-04-29 14:55:01.80234,,,,,,f,,question,65,2,multi-confusing,no
216,2018-04-29 14:55:02.021898,,,,,,f,,question,65,4,"",""
217,2018-04-29 15:50:42.454112,,,,,,f,,question,66,1,time,5
235,2018-04-29 17:24:36.533918,,,,,,f,,question,70,2,multi-confusing,I did not. 
220,2018-04-29 15:50:42.789712,,,,,,f,,question,66,4,"",""
224,2018-04-29 16:03:50.348313,,,,,,f,,question,67,4,"",""
226,2018-04-29 16:33:53.198508,,,,,,f,,question,68,2,time,10
228,2018-04-29 16:33:53.388267,,,,,,f,,question,68,4,"",""
229,2018-04-29 16:33:53.491694,,,,,,f,,question,68,5,"",""
236,2018-04-29 17:24:36.640718,,,,,,f,,question,70,3,"",""
238,2018-04-29 21:42:15.67257,,,,,,f,,question,71,1,time,12
239,2018-04-29 21:42:16.102354,,,,,,f,,question,71,2,multi-confusing,""
240,2018-04-29 21:42:16.346186,,,,,,f,,question,71,3,"",""
241,2018-04-29 21:42:16.458373,,,,,,f,,question,71,4,"",""
242,2018-04-29 21:57:38.71965,,,,,,f,,question,72,1,time,12
243,2018-04-29 21:57:38.819254,,,,,,f,,question,72,2,multi-confusing,"I think I understood everything, maybe not though."
244,2018-04-29 21:57:39.261003,,,,,,f,,question,72,3,"",""
245,2018-04-29 21:57:39.633094,,,,,,f,,question,72,4,"",""
246,2018-04-29 22:17:04.950206,,,,,,f,,question,73,1,time,15
247,2018-04-29 22:17:05.035671,,,,,,f,,question,73,2,multi-confusing,NO
248,2018-04-29 22:17:05.12595,,,,,,f,,question,73,3,"",""
249,2018-04-29 22:17:05.193399,,,,,,f,,question,73,4,"",""
250,2018-04-29 22:46:25.275218,,,,,,f,,question,74,1,time,10
251,2018-04-29 22:46:25.38842,,,,,,f,,question,74,2,multi-confusing,no
252,2018-04-29 22:46:25.506063,,,,,,f,,question,74,3,"",""
253,2018-04-29 22:46:25.603597,,,,,,f,,question,74,4,"",""
254,2018-04-29 23:01:25.618016,,,,,,f,,question,76,1,time,12
255,2018-04-29 23:01:25.764891,,,,,,f,,question,76,2,multi-confusing,"I wouldn't say confusing, but it was difficult to make a decision because the parts changed each round."
256,2018-04-29 23:01:25.917855,,,,,,f,,question,76,3,"",""
257,2018-04-29 23:01:26.099835,,,,,,f,,question,76,4,"",""
258,2018-04-29 23:12:08.373093,,,,,,f,,question,77,1,time,7
259,2018-04-29 23:12:08.500421,,,,,,f,,question,77,2,multi-confusing,no
260,2018-04-29 23:12:08.706077,,,,,,f,,question,77,3,"",""
261,2018-04-29 23:12:08.908961,,,,,,f,,question,77,4,"",""
262,2018-04-29 23:53:52.32412,,,,,,f,,question,79,1,time,10
263,2018-04-29 23:53:52.446597,,,,,,f,,question,79,2,multi-confusing,"a little, but I tried hard"
264,2018-04-29 23:53:52.564096,,,,,,f,,question,79,3,"",""
265,2018-04-29 23:53:52.711264,,,,,,f,,question,79,4,"",""
266,2018-04-30 00:14:33.998767,,,,,,f,,question,81,1,time,10
267,2018-04-30 00:14:34.346213,,,,,,f,,question,81,2,multi-confusing,""
268,2018-04-30 00:14:34.430935,,,,,,f,,question,81,3,"",""
269,2018-04-30 00:14:34.5255,,,,,,f,,question,81,4,"",""
270,2018-04-30 00:53:06.266306,,,,,,f,,question,82,1,time,10
271,2018-04-30 00:53:06.347767,,,,,,f,,question,82,2,multi-confusing,""
272,2018-04-30 00:53:06.417799,,,,,,f,,question,82,3,"",""
273,2018-04-30 00:53:06.50655,,,,,,f,,question,82,4,"",""
274,2018-04-30 02:10:25.947119,,,,,,f,,question,83,1,time,15
275,2018-04-30 02:10:26.052706,,,,,,f,,question,83,2,multi-confusing,no
276,2018-04-30 02:10:26.178683,,,,,,f,,question,83,3,"",""
277,2018-04-30 02:10:26.315375,,,,,,f,,question,83,4,"",""
278,2018-04-30 02:27:37.725012,,,,,,f,,question,85,1,time,7
279,2018-04-30 02:27:37.870671,,,,,,f,,question,85,2,multi-confusing,nothing
280,2018-04-30 02:27:38.019594,,,,,,f,,question,85,3,"",""
281,2018-04-30 02:27:38.182718,,,,,,f,,question,85,4,"",""
282,2018-04-30 03:28:40.545764,,,,,,f,,question,88,1,time,15
283,2018-04-30 03:28:40.653727,,,,,,f,,question,88,2,multi-confusing,no
284,2018-04-30 03:28:40.755618,,,,,,f,,question,88,3,"",""
285,2018-04-30 03:28:40.844942,,,,,,f,,question,88,4,"",""
286,2018-04-30 03:34:22.840482,,,,,,f,,question,89,1,time,5
287,2018-04-30 03:34:22.996603,,,,,,f,,question,89,2,multi-confusing,No. 
288,2018-04-30 03:34:23.171626,,,,,,f,,question,89,3,"",""
289,2018-04-30 03:34:23.397093,,,,,,f,,question,89,4,"",""
290,2018-04-30 05:03:56.942988,,,,,,f,,question,90,1,time,5
291,2018-04-30 05:03:57.979811,,,,,,f,,question,90,2,multi-confusing,no
292,2018-04-30 05:03:58.133578,,,,,,f,,question,90,3,"",""
293,2018-04-30 05:03:58.345686,,,,,,f,,question,90,4,"",""
294,2018-04-30 05:23:56.90465,,,,,,f,,question,91,1,time,12
295,2018-04-30 05:23:57.039009,,,,,,f,,question,91,2,multi-confusing,N/A
296,2018-04-30 05:23:57.209486,,,,,,f,,question,91,3,"",""
297,2018-04-30 05:23:57.362823,,,,,,f,,question,91,4,"",""
298,2018-04-30 06:26:46.460955,,,,,,f,,question,93,1,time,12
299,2018-04-30 06:26:46.594613,,,,,,f,,question,93,2,multi-confusing,no
300,2018-04-30 06:26:46.718505,,,,,,f,,question,93,3,"",""
301,2018-04-30 06:26:46.845136,,,,,,f,,question,93,4,"",""
302,2018-04-30 06:49:47.070636,,,,,,f,,question,94,1,time,12
303,2018-04-30 06:49:47.132533,,,,,,f,,question,94,2,multi-confusing,"I hope I did this correctly, I was not sure of some of the parts that did not look like something you would use on a spacecraft"
304,2018-04-30 06:49:47.226164,,,,,,f,,question,94,3,"",""
305,2018-04-30 06:49:47.302733,,,,,,f,,question,94,4,"",""
306,2018-04-30 07:38:06.873406,,,,,,f,,question,95,1,time,7
307,2018-04-30 07:38:07.182899,,,,,,f,,question,95,2,multi-confusing,Yes a bit. Sometimes I didn't know which pats I have to assign on my ship
308,2018-04-30 07:38:07.533573,,,,,,f,,question,95,3,"",""
309,2018-04-30 07:38:07.842787,,,,,,f,,question,95,4,"",""
310,2018-04-30 07:38:08.529508,,,,,,f,,question,95,1,time,7
311,2018-04-30 07:38:08.869688,,,,,,f,,question,95,2,multi-confusing,Yes a bit. Sometimes I didn't know which pats I have to assign on my ship
312,2018-04-30 07:38:09.221647,,,,,,f,,question,95,3,"",""
313,2018-04-30 08:06:51.914836,,,,,,f,,question,96,1,time,10
314,2018-04-30 08:06:52.076247,,,,,,f,,question,96,2,multi-confusing,no
315,2018-04-30 08:06:52.22268,,,,,,f,,question,96,3,"",""
316,2018-04-30 08:06:52.369089,,,,,,f,,question,96,4,"",""
317,2018-04-30 08:21:31.280291,,,,,,f,,question,97,1,time,10
318,2018-04-30 08:21:31.444736,,,,,,f,,question,97,2,multi-confusing,no
319,2018-04-30 08:21:31.534467,,,,,,f,,question,97,3,"",""
320,2018-04-30 08:21:31.642349,,,,,,f,,question,97,4,"",""
321,2018-04-30 08:37:35.197297,,,,,,f,,question,98,1,time,12
322,2018-04-30 08:37:35.363073,,,,,,f,,question,98,2,multi-confusing,all good
323,2018-04-30 08:37:35.511552,,,,,,f,,question,98,3,"",""
324,2018-04-30 08:37:35.651202,,,,,,f,,question,98,4,"",""
325,2018-04-30 09:55:37.074011,,,,,,f,,question,100,1,time,15
326,2018-04-30 09:55:37.294044,,,,,,f,,question,100,2,multi-confusing,Somewhat especially at the beginning. But fun!
327,2018-04-30 09:55:37.462617,,,,,,f,,question,100,3,"",""
333,2018-04-30 11:43:53.994584,,,,,,f,,question,102,1,time,15
376,2018-04-30 20:07:25.343775,,,,,,f,,question,115,4,"",""
328,2018-04-30 09:55:37.614548,,,,,,f,,question,100,4,"",""
329,2018-04-30 10:08:21.06529,,,,,,f,,question,101,1,time,10
330,2018-04-30 10:08:21.172535,,,,,,f,,question,101,2,multi-confusing,No
331,2018-04-30 10:08:21.246295,,,,,,f,,question,101,3,"",""
332,2018-04-30 10:08:21.340156,,,,,,f,,question,101,4,"",""
339,2018-04-30 12:56:59.390193,,,,,,f,,question,103,3,"",""
342,2018-04-30 13:57:03.337214,,,,,,f,,question,104,2,multi-confusing,Everything was clear.
351,2018-04-30 16:54:39.327115,,,,,,f,,question,107,3,"",""
352,2018-04-30 16:54:39.410019,,,,,,f,,question,107,4,"",""
357,2018-04-30 18:06:51.255469,,,,,,f,,question,110,1,time,15
360,2018-04-30 18:06:51.972863,,,,,,f,,question,110,4,"",""
361,2018-04-30 18:18:08.576525,,,,,,f,,question,111,1,time,10
364,2018-04-30 18:18:08.79634,,,,,,f,,question,111,4,"",""
371,2018-04-30 19:46:40.671457,,,,,,f,,question,114,3,"",""
378,2018-04-30 20:17:04.379138,,,,,,f,,question,116,2,multi-confusing,no
380,2018-04-30 20:17:04.606073,,,,,,f,,question,116,4,"",""
334,2018-04-30 11:43:54.093902,,,,,,f,,question,102,2,multi-confusing,"no, thanks"
335,2018-04-30 11:43:54.214756,,,,,,f,,question,102,3,"",""
336,2018-04-30 11:43:54.318008,,,,,,f,,question,102,4,"",""
337,2018-04-30 12:56:59.18766,,,,,,f,,question,103,1,time,10
346,2018-04-30 14:15:16.238725,,,,,,f,,question,105,2,multi-confusing,no
