id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
79,2018-01-26 04:23:24.785413,,,,,,f,,question,30,3,"",""
80,2018-01-26 04:23:24.840157,,,,,,f,,question,30,4,"",""
81,2018-01-26 04:37:20.683134,,,,,,f,,question,31,1,time,5
82,2018-01-26 04:37:20.738308,,,,,,f,,question,31,2,multi-confusing,"No, it seemed that some parts didn't work after it did in previous rounds, but that was part of the rules. Everything was clear and easy to understand."
83,2018-01-26 04:37:20.771613,,,,,,f,,question,31,3,"",""
84,2018-01-26 04:37:20.811449,,,,,,f,,question,31,4,"",""
85,2018-01-26 05:04:29.73962,,,,,,f,,question,32,1,time,10
86,2018-01-26 05:04:29.888697,,,,,,f,,question,32,2,multi-confusing,no
87,2018-01-26 05:04:30.076177,,,,,,f,,question,32,3,"",""
88,2018-01-26 05:04:30.245792,,,,,,f,,question,32,4,"",""
89,2018-01-26 06:41:40.155952,,,,,,f,,question,33,1,time,10
90,2018-01-26 06:41:40.242923,,,,,,f,,question,33,2,multi-confusing,No.
91,2018-01-26 06:41:40.334934,,,,,,f,,question,33,3,"",""
92,2018-01-26 06:41:40.405907,,,,,,f,,question,33,4,"",""
103,2018-01-26 07:23:29.926049,,,,,,f,,question,36,3,"",""
93,2018-01-26 06:51:51.504485,,,,,,f,,question,34,1,time,7
94,2018-01-26 06:51:51.561627,,,,,,f,,question,34,2,multi-confusing,No.
100,2018-01-26 07:09:42.827163,,,,,,f,,question,35,4,"",""
101,2018-01-26 07:23:29.810792,,,,,,f,,question,36,1,time,7
95,2018-01-26 06:51:51.620236,,,,,,f,,question,34,3,"",""
96,2018-01-26 06:51:51.679307,,,,,,f,,question,34,4,"",""
97,2018-01-26 07:09:42.624084,,,,,,f,,question,35,1,time,12
98,2018-01-26 07:09:42.69222,,,,,,f,,question,35,2,multi-confusing,no
105,2018-01-26 10:35:52.365318,,,,,,f,,question,38,1,time,10
108,2018-01-26 10:35:52.698209,,,,,,f,,question,38,4,"",""
99,2018-01-26 07:09:42.760627,,,,,,f,,question,35,3,"",""
102,2018-01-26 07:23:29.867256,,,,,,f,,question,36,2,multi-confusing,No
104,2018-01-26 07:23:29.991119,,,,,,f,,question,36,4,"",""
106,2018-01-26 10:35:52.492417,,,,,,f,,question,38,2,multi-confusing,No.
107,2018-01-26 10:35:52.595534,,,,,,f,,question,38,3,"",""
109,2018-01-26 10:45:49.631466,,,,,,f,,question,40,1,time,10
110,2018-01-26 10:45:49.865571,,,,,,f,,question,40,2,multi-confusing,no
111,2018-01-26 10:45:50.042453,,,,,,f,,question,40,3,"",""
112,2018-01-26 10:45:50.153735,,,,,,f,,question,40,4,"",""
113,2018-01-26 11:11:36.075314,,,,,,f,,question,42,1,time,12
114,2018-01-26 11:11:36.123881,,,,,,f,,question,42,2,multi-confusing,Nothing at all. I thought it was very fun and interesting. Thank you and have a great weekend.  
115,2018-01-26 11:11:36.161644,,,,,,f,,question,42,3,"",""
116,2018-01-26 11:11:36.204323,,,,,,f,,question,42,4,"",""
117,2018-01-26 12:17:06.300859,,,,,,f,,question,44,1,time,7
118,2018-01-26 12:17:06.392555,,,,,,f,,question,44,2,multi-confusing,no
119,2018-01-26 12:17:06.498537,,,,,,f,,question,44,3,"",""
120,2018-01-26 12:17:06.581067,,,,,,f,,question,44,4,"",""
121,2018-01-26 13:25:17.951191,,,,,,f,,question,45,1,time,5
122,2018-01-26 13:25:18.039217,,,,,,f,,question,45,2,multi-confusing,None. Very straightforward and easy to understand.
123,2018-01-26 13:25:18.13949,,,,,,f,,question,45,3,"",onlhphabpmijgblopkcjmphbbmeliagn
124,2018-01-26 13:25:18.214933,,,,,,f,,question,45,4,"",""
125,2018-01-26 13:25:18.30824,,,,,,f,,question,45,5,"",""
126,2018-01-26 13:56:27.474761,,,,,,f,,question,46,1,time,12
127,2018-01-26 13:56:27.530108,,,,,,f,,question,46,2,multi-confusing,"Nothing was confusing, but it seemed like most parts I picked failed. "
128,2018-01-26 13:56:27.582467,,,,,,f,,question,46,3,"",""
129,2018-01-26 13:56:27.649586,,,,,,f,,question,46,4,"",""
130,2018-01-26 14:39:51.933309,,,,,,f,,question,47,1,time,10
131,2018-01-26 14:39:52.069872,,,,,,f,,question,47,2,multi-confusing,No
132,2018-01-26 14:39:52.212689,,,,,,f,,question,47,3,"",""
133,2018-01-26 14:39:52.484737,,,,,,f,,question,47,4,"",""
134,2018-01-26 14:55:19.355034,,,,,,f,,question,48,1,time,7
135,2018-01-26 14:55:19.422756,,,,,,f,,question,48,2,multi-confusing,"Not exactly, but I wasn't sure how to refine my guesses as to what would fail on the new flight and just trusted that it had been refined enough times and picked everything hat hadn't failed previously. Though I suppose that is what the experiment was meant to look at."
136,2018-01-26 14:55:19.48893,,,,,,f,,question,48,3,"",""
137,2018-01-26 14:55:19.5547,,,,,,f,,question,48,4,"",""
138,2018-01-26 15:15:35.638485,,,,,,f,,question,49,1,time,5
139,2018-01-26 15:15:35.718728,,,,,,f,,question,49,2,multi-confusing,no
140,2018-01-26 15:15:35.800161,,,,,,f,,question,49,3,"",""
141,2018-01-26 15:15:35.875406,,,,,,f,,question,49,4,"",""
142,2018-01-26 16:01:14.069748,,,,,,f,,question,50,1,time,12
143,2018-01-26 16:01:14.190631,,,,,,f,,question,50,2,multi-confusing,no
144,2018-01-26 16:01:14.475162,,,,,,f,,question,50,3,"",""
145,2018-01-26 16:01:14.590806,,,,,,f,,question,50,4,"",""
146,2018-01-26 17:35:50.798047,,,,,,f,,question,52,1,time,10
147,2018-01-26 17:35:50.888743,,,,,,f,,question,52,2,multi-confusing,none
148,2018-01-26 17:35:50.97177,,,,,,f,,question,52,3,"",""
149,2018-01-26 17:35:51.045314,,,,,,f,,question,52,4,"",""
150,2018-01-26 18:43:11.202658,,,,,,f,,question,53,1,time,10
151,2018-01-26 18:43:11.326788,,,,,,f,,question,53,2,multi-confusing,Not really.
152,2018-01-26 18:43:11.446045,,,,,,f,,question,53,3,"",""
153,2018-01-26 18:43:11.572819,,,,,,f,,question,53,4,"",""
154,2018-01-26 18:57:40.097812,,,,,,f,,question,54,1,time,5
155,2018-01-26 18:57:40.152801,,,,,,f,,question,54,2,multi-confusing,"No, but I don't think the previous iterations of rocket parts were helpful at all.  They were more detrimental, I think."
156,2018-01-26 18:57:40.230456,,,,,,f,,question,54,3,"",""
157,2018-01-26 18:57:40.285657,,,,,,f,,question,54,4,"",""
158,2018-01-26 19:05:55.953704,,,,,,f,,question,55,1,time,0
159,2018-01-26 19:05:56.050131,,,,,,f,,question,55,2,multi-confusing,"The icons of the parts were very tiny and it was hard to see which ones had been used previously, especially in a few of the rounds where the parts were mostly all gray or other same color."
160,2018-01-26 19:05:56.138179,,,,,,f,,question,55,3,"",""
161,2018-01-26 19:05:56.22396,,,,,,f,,question,55,4,"",""
162,2018-01-26 19:11:46.805801,,,,,,f,,question,56,1,time,5
163,2018-01-26 19:11:47.149055,,,,,,f,,question,56,2,multi-confusing,""
164,2018-01-26 19:11:47.831034,,,,,,f,,question,56,3,"",""
165,2018-01-26 19:11:47.904004,,,,,,f,,question,56,4,"",""
166,2018-01-26 19:23:26.272423,,,,,,f,,question,57,1,time,5
167,2018-01-26 19:23:26.424865,,,,,,f,,question,57,2,multi-confusing,no
168,2018-01-26 19:23:26.56859,,,,,,f,,question,57,3,"",""
169,2018-01-26 19:23:26.697053,,,,,,f,,question,57,4,"",""
170,2018-01-26 19:33:13.279117,,,,,,f,,question,58,1,time,10
171,2018-01-26 19:33:13.756392,,,,,,f,,question,58,2,multi-confusing,"No, nothing was confusing."
172,2018-01-26 19:33:13.890791,,,,,,f,,question,58,3,"",""
173,2018-01-26 19:33:14.290155,,,,,,f,,question,58,4,"",""
174,2018-01-26 21:00:39.483761,,,,,,f,,question,59,1,time,7
175,2018-01-26 21:00:39.639693,,,,,,f,,question,59,2,multi-confusing,no
176,2018-01-26 21:00:39.76238,,,,,,f,,question,59,3,"",""
177,2018-01-26 21:00:39.891793,,,,,,f,,question,59,4,"",""
178,2018-01-26 22:43:32.470922,,,,,,f,,question,60,1,time,10
179,2018-01-26 22:43:32.555922,,,,,,f,,question,60,2,multi-confusing,no
180,2018-01-26 22:43:32.750903,,,,,,f,,question,60,3,"",""
181,2018-01-26 22:43:32.872567,,,,,,f,,question,60,4,"",""
182,2018-01-26 23:15:27.195662,,,,,,f,,question,61,1,time,7
183,2018-01-26 23:15:27.273006,,,,,,f,,question,61,2,multi-confusing,no
184,2018-01-26 23:15:27.336939,,,,,,f,,question,61,3,"",""
185,2018-01-26 23:15:27.4215,,,,,,f,,question,61,4,"",""
186,2018-01-26 23:31:36.338054,,,,,,f,,question,62,1,time,10
187,2018-01-26 23:31:36.543543,,,,,,f,,question,62,2,multi-confusing,"Yes, I expected to see all my flights sequentially at the bottom where it says all flights, but it only showed my most recent one. This made me wonder whether or not I misunderstood the instructions."
188,2018-01-26 23:31:36.72502,,,,,,f,,question,62,3,"",""
189,2018-01-26 23:31:36.883005,,,,,,f,,question,62,4,"",""
190,2018-01-26 23:38:53.343198,,,,,,f,,question,63,1,time,10
191,2018-01-26 23:38:53.381437,,,,,,f,,question,63,2,multi-confusing,what are you looking for in the study
192,2018-01-26 23:38:53.429666,,,,,,f,,question,63,3,"",""
193,2018-01-26 23:38:53.473572,,,,,,f,,question,63,4,"",""
194,2018-01-27 01:13:52.120047,,,,,,f,,question,64,1,time,12
195,2018-01-27 01:13:52.234032,,,,,,f,,question,64,2,multi-confusing,Everything was crystal clear.
196,2018-01-27 01:13:52.368479,,,,,,f,,question,64,3,"",""
197,2018-01-27 01:13:52.496838,,,,,,f,,question,64,4,"",""
199,2018-01-27 03:25:47.34055,,,,,,f,,question,65,2,multi-confusing,no thanks for survey
198,2018-01-27 03:25:47.231017,,,,,,f,,question,65,1,time,12
200,2018-01-27 03:25:47.438443,,,,,,f,,question,65,3,"",""
201,2018-01-27 03:25:47.558046,,,,,,f,,question,65,4,"",""
