id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
65,2018-01-27 02:08:27.586517,,,,,,f,,question,19,1,time,15
66,2018-01-27 02:08:27.667394,,,,,,f,,question,19,2,multi-confusing,"No, it was interesting and fun"
67,2018-01-27 02:08:27.740547,,,,,,f,,question,19,3,"",""
68,2018-01-27 02:08:27.829638,,,,,,f,,question,19,4,"",""
69,2018-01-27 03:18:46.930288,,,,,,f,,question,20,1,time,7
70,2018-01-27 03:18:47.011584,,,,,,f,,question,20,2,multi-confusing,"Why not just use no parts, so they don't fail."
71,2018-01-27 03:18:47.088572,,,,,,f,,question,20,3,"",""
72,2018-01-27 03:18:47.167261,,,,,,f,,question,20,4,"",""
73,2018-01-27 03:25:35.420584,,,,,,f,,question,21,1,time,7
74,2018-01-27 03:25:35.60715,,,,,,f,,question,21,2,multi-confusing,No.
75,2018-01-27 03:25:35.672732,,,,,,f,,question,21,3,"",""
76,2018-01-27 03:25:35.731353,,,,,,f,,question,21,4,"",""
77,2018-01-27 03:38:22.006857,,,,,,f,,question,22,1,time,10
78,2018-01-27 03:38:22.10913,,,,,,f,,question,22,2,multi-confusing,no
79,2018-01-27 03:38:22.211703,,,,,,f,,question,22,3,"",""
80,2018-01-27 03:38:22.307176,,,,,,f,,question,22,4,"",""
81,2018-01-27 04:42:01.333647,,,,,,f,,question,24,1,time,7
82,2018-01-27 04:42:01.495791,,,,,,f,,question,24,2,multi-confusing,not really
83,2018-01-27 04:42:01.65884,,,,,,f,,question,24,3,"",""
84,2018-01-27 04:42:01.767937,,,,,,f,,question,24,4,"",""
85,2018-01-27 04:51:38.454638,,,,,,f,,question,25,1,time,7
86,2018-01-27 04:51:38.63341,,,,,,f,,question,25,2,multi-confusing,No
87,2018-01-27 04:51:38.819599,,,,,,f,,question,25,3,"",""
88,2018-01-27 04:51:38.936282,,,,,,f,,question,25,4,"",""
89,2018-01-27 05:01:35.16693,,,,,,f,,question,26,1,time,7
90,2018-01-27 05:01:35.241388,,,,,,f,,question,26,2,multi-confusing,No
91,2018-01-27 05:01:35.312452,,,,,,f,,question,26,3,"",""
92,2018-01-27 05:01:35.391506,,,,,,f,,question,26,4,"",""
93,2018-01-27 05:15:50.980975,,,,,,f,,question,27,1,time,7
98,2018-01-27 06:03:07.670447,,,,,,f,,question,28,2,multi-confusing,""
105,2018-01-27 06:22:40.445951,,,,,,f,,question,31,1,time,5
94,2018-01-27 05:15:51.037599,,,,,,f,,question,27,2,multi-confusing,No. 
95,2018-01-27 05:15:51.092907,,,,,,f,,question,27,3,"",""
103,2018-01-27 06:14:09.329002,,,,,,f,,question,29,3,"",""
104,2018-01-27 06:14:09.441159,,,,,,f,,question,29,4,"",""
96,2018-01-27 05:15:51.150319,,,,,,f,,question,27,4,"",""
97,2018-01-27 06:03:07.516033,,,,,,f,,question,28,1,time,10
99,2018-01-27 06:03:07.835894,,,,,,f,,question,28,3,"",""
100,2018-01-27 06:03:08.020568,,,,,,f,,question,28,4,"",""
101,2018-01-27 06:14:09.089072,,,,,,f,,question,29,1,time,7
102,2018-01-27 06:14:09.215896,,,,,,f,,question,29,2,multi-confusing,Nothing was confusing about the experiment.
106,2018-01-27 06:22:40.536045,,,,,,f,,question,31,2,multi-confusing,no
107,2018-01-27 06:22:40.60106,,,,,,f,,question,31,3,"",""
108,2018-01-27 06:22:40.663004,,,,,,f,,question,31,4,"",""
109,2018-01-27 08:31:06.244995,,,,,,f,,question,32,1,time,5
110,2018-01-27 08:31:06.350134,,,,,,f,,question,32,2,multi-confusing,No
111,2018-01-27 08:31:06.488284,,,,,,f,,question,32,3,"",""
112,2018-01-27 08:31:06.642781,,,,,,f,,question,32,4,"",""
113,2018-01-27 12:56:43.370442,,,,,,f,,question,33,1,time,15
114,2018-01-27 12:56:43.688798,,,,,,f,,question,33,2,multi-confusing,yes the amount of ships with parts that fail for four times. I could only chose once.
115,2018-01-27 12:56:43.797248,,,,,,f,,question,33,3,"",""
116,2018-01-27 12:56:43.928756,,,,,,f,,question,33,4,"",""
117,2018-01-27 13:15:34.727341,,,,,,f,,question,34,1,time,10
118,2018-01-27 13:15:34.814645,,,,,,f,,question,34,2,multi-confusing,none
119,2018-01-27 13:15:34.884162,,,,,,f,,question,34,3,"",""
120,2018-01-27 13:15:34.961891,,,,,,f,,question,34,4,"",""
121,2018-01-27 13:25:06.466583,,,,,,f,,question,35,1,time,10
122,2018-01-27 13:25:06.546907,,,,,,f,,question,35,2,multi-confusing,I found the whole thing confusing. I think better instructions were needed. But it was still interesting and enjoyable.
123,2018-01-27 13:25:06.615457,,,,,,f,,question,35,3,"",""
124,2018-01-27 13:25:06.689752,,,,,,f,,question,35,4,"",""
125,2018-01-27 13:47:41.985808,,,,,,f,,question,37,1,time,10
126,2018-01-27 13:47:42.092056,,,,,,f,,question,37,2,multi-confusing,I felt that the fail mechanic was very random but the test did mention it to some degree.
127,2018-01-27 13:47:42.202484,,,,,,f,,question,37,3,"",""
128,2018-01-27 13:47:42.288276,,,,,,f,,question,37,4,"",""
129,2018-01-27 14:01:36.186949,,,,,,f,,question,38,1,time,5
130,2018-01-27 14:01:36.299028,,,,,,f,,question,38,2,multi-confusing,no
131,2018-01-27 14:01:36.434673,,,,,,f,,question,38,3,"",""
132,2018-01-27 14:01:36.566963,,,,,,f,,question,38,4,"",""
133,2018-01-27 14:08:48.565557,,,,,,f,,question,39,1,time,0
134,2018-01-27 14:08:48.672307,,,,,,f,,question,39,2,multi-confusing,the whole thing
135,2018-01-27 14:08:48.747628,,,,,,f,,question,39,3,"",""
136,2018-01-27 14:08:48.83862,,,,,,f,,question,39,4,"",""
137,2018-01-27 14:41:58.739941,,,,,,f,,question,40,1,time,10
138,2018-01-27 14:41:58.792571,,,,,,f,,question,40,2,multi-confusing,No.
139,2018-01-27 14:41:58.845135,,,,,,f,,question,40,3,"",""
140,2018-01-27 14:41:58.91571,,,,,,f,,question,40,4,"",""
141,2018-01-27 15:29:40.392036,,,,,,f,,question,43,1,time,12
142,2018-01-27 15:29:40.516229,,,,,,f,,question,43,2,multi-confusing,No - it was easy to follow.
143,2018-01-27 15:29:40.645833,,,,,,f,,question,43,3,"",""
144,2018-01-27 15:29:40.744998,,,,,,f,,question,43,4,"",""
145,2018-01-27 15:47:59.630362,,,,,,f,,question,44,1,time,12
146,2018-01-27 15:47:59.827691,,,,,,f,,question,44,2,multi-confusing,"I could not figure out exactly why and how the parts did or did not work, which may be part of the purpose. I did my best though."
147,2018-01-27 15:48:00.008486,,,,,,f,,question,44,3,"",""
148,2018-01-27 15:48:00.198494,,,,,,f,,question,44,4,"",""
149,2018-01-27 15:59:14.518318,,,,,,f,,question,45,1,time,5
150,2018-01-27 15:59:14.575073,,,,,,f,,question,45,2,multi-confusing,no
151,2018-01-27 15:59:14.649051,,,,,,f,,question,45,3,"",""
152,2018-01-27 15:59:14.70266,,,,,,f,,question,45,4,"",""
153,2018-01-27 16:47:37.366537,,,,,,f,,question,47,1,time,10
154,2018-01-27 16:47:37.460495,,,,,,f,,question,47,2,multi-confusing,no
155,2018-01-27 16:47:37.572037,,,,,,f,,question,47,3,"",onlhphabpmijgblopkcjmphbbmeliagn
156,2018-01-27 16:47:37.683949,,,,,,f,,question,47,4,"",""
157,2018-01-27 16:47:37.782845,,,,,,f,,question,47,5,"",""
158,2018-01-27 17:14:19.840017,,,,,,f,,question,48,1,time,7
159,2018-01-27 17:14:20.008146,,,,,,f,,question,48,2,multi-confusing,It was great.
160,2018-01-27 17:14:20.138951,,,,,,f,,question,48,3,"",""
161,2018-01-27 17:14:20.28035,,,,,,f,,question,48,4,"",""
162,2018-01-27 18:50:12.407734,,,,,,f,,question,49,1,time,10
163,2018-01-27 18:50:12.54942,,,,,,f,,question,49,2,multi-confusing,no
164,2018-01-27 18:50:12.678544,,,,,,f,,question,49,3,"",""
165,2018-01-27 18:50:12.802839,,,,,,f,,question,49,4,"",""
166,2018-01-27 19:17:42.57441,,,,,,f,,question,50,1,time,10
167,2018-01-27 19:17:42.659119,,,,,,f,,question,50,2,multi-confusing,I guess it was a little hard to see the pictures. Maybe if it was zoomed in a little more it would have been quicker.
168,2018-01-27 19:17:42.805772,,,,,,f,,question,50,3,"",""
169,2018-01-27 19:17:42.9434,,,,,,f,,question,50,4,"",""
170,2018-01-27 19:48:44.550889,,,,,,f,,question,51,1,time,15
171,2018-01-27 19:48:44.63032,,,,,,f,,question,51,2,multi-confusing,It wasn't confusing at all. 
172,2018-01-27 19:48:44.69792,,,,,,f,,question,51,3,"",""
173,2018-01-27 19:48:44.786985,,,,,,f,,question,51,4,"",""
174,2018-01-27 21:15:09.948484,,,,,,f,,question,52,1,time,15
175,2018-01-27 21:15:10.016571,,,,,,f,,question,52,2,multi-confusing,no
176,2018-01-27 21:15:10.102551,,,,,,f,,question,52,3,"",""
177,2018-01-27 21:15:10.178822,,,,,,f,,question,52,4,"",""
178,2018-01-27 21:28:37.425324,,,,,,f,,question,53,1,time,12
179,2018-01-27 21:28:37.551307,,,,,,f,,question,53,2,multi-confusing,The purpose of what I was doing.  Its not like me choosing parts had any impact on whether or not they would fail.
180,2018-01-27 21:28:37.695549,,,,,,f,,question,53,3,"",""
181,2018-01-27 21:28:37.830777,,,,,,f,,question,53,4,"",""
182,2018-01-27 22:40:33.988878,,,,,,f,,question,54,1,time,7
183,2018-01-27 22:40:34.128705,,,,,,f,,question,54,2,multi-confusing,Yes...It wasn't clear what to do with my results...was I supposed to somehow change the choices after each trial? I couldn't find a way to do that. Also the results seemed random. It didn't seem possible to get a winning set even after seeing the ones that came before you.
184,2018-01-27 22:40:34.267924,,,,,,f,,question,54,3,"",onlhphabpmijgblopkcjmphbbmeliagn
185,2018-01-27 22:40:34.43742,,,,,,f,,question,54,4,"",""
186,2018-01-27 22:40:34.593424,,,,,,f,,question,54,5,"",""
187,2018-01-28 00:16:23.887792,,,,,,f,,question,56,1,time,7
188,2018-01-28 00:16:23.958676,,,,,,f,,question,56,2,multi-confusing,"No, everything was clear."
189,2018-01-28 00:16:24.025084,,,,,,f,,question,56,3,"",""
192,2018-01-28 00:41:52.627037,,,,,,f,,question,57,2,multi-confusing,"no, it was clear"
194,2018-01-28 00:41:52.7412,,,,,,f,,question,57,4,"",""
196,2018-01-28 01:13:14.836366,,,,,,f,,question,59,2,multi-confusing,no
204,2018-01-28 03:18:06.904238,,,,,,f,,question,63,2,multi-confusing,"The instructions were clear enough, thank you!"
205,2018-01-28 03:18:07.005838,,,,,,f,,question,63,3,"",""
206,2018-01-28 03:18:07.106594,,,,,,f,,question,63,4,"",""
190,2018-01-28 00:16:24.101307,,,,,,f,,question,56,4,"",""
199,2018-01-28 01:33:47.932748,,,,,,f,,question,60,1,time,15
191,2018-01-28 00:41:52.565427,,,,,,f,,question,57,1,time,10
193,2018-01-28 00:41:52.685129,,,,,,f,,question,57,3,"",""
195,2018-01-28 01:13:14.696923,,,,,,f,,question,59,1,time,12
197,2018-01-28 01:13:14.970846,,,,,,f,,question,59,3,"",""
198,2018-01-28 01:13:15.095553,,,,,,f,,question,59,4,"",""
202,2018-01-28 01:33:48.161053,,,,,,f,,question,60,4,"",""
200,2018-01-28 01:33:48.000233,,,,,,f,,question,60,2,multi-confusing,"no it was straight forward, I did accidentally hit submit before I could add parts to my next to last ship.  "
201,2018-01-28 01:33:48.082404,,,,,,f,,question,60,3,"",""
203,2018-01-28 03:18:06.795049,,,,,,f,,question,63,1,time,5
